index,package_role,reward_mode,population,recoverable,environment,num_actions,sigma_obs,method,filter,expose_rk,target_rows,actual_rows,overshoot_rows,episode_count,collection_seed,episode_length,evaluation_seed,evaluation_seeds,evaluation_episodes,episodes_per_evaluation_seed,evaluation_horizon,horizon,sequences,pessimism,bamcts_depth,bamcts_simulations,ogsrl_cost_horizon,ogsrl_deployment_rollouts
127,phase2e_full_sigma01_02,safe,Asian elephant,True,regime,11,0.2,ensemble_value_disagreement_pessimism,learned,hidden,4000,4000,0,160,116,25,7001,7001;7051;7101;7151;7201,20,4,50,5,96,0.5,8,256,25,256
128,phase2e_full_sigma01_02,safe,Puerto Rican parrot,True,ricker,11,0.1,refplan,learned,hidden,4000,4000,0,160,116,25,7001,7001;7051;7101;7151;7201,20,4,50,5,96,0.5,8,256,25,256
129,phase2e_full_sigma01_02,safe,Puerto Rican parrot,True,ricker,11,0.1,ogsrl,learned,hidden,4000,4000,0,160,116,25,7001,7001;7051;7101;7151;7201,20,4,50,5,96,0.5,8,256,25,256
130,phase2e_full_sigma01_02,safe,Puerto Rican parrot,True,ricker,11,0.1,bamcts,learned,hidden,4000,4000,0,160,116,25,7001,7001;7051;7101;7151;7201,20,4,50,5,96,0.5,8,256,25,256
131,phase2e_full_sigma01_02,safe,Puerto Rican parrot,True,ricker,11,0.1,ensemble_value_disagreement_pessimism,learned,hidden,4000,4000,0,160,116,25,7001,7001;7051;7101;7151;7201,20,4,50,5,96,0.5,8,256,25,256
132,phase2e_full_sigma01_02,safe,Puerto Rican parrot,True,ricker,11,0.2,refplan,learned,hidden,4000,4000,0,160,116,25,7001,7001;7051;7101;7151;7201,20,4,50,5,96,0.5,8,256,25,256
133,phase2e_full_sigma01_02,safe,Puerto Rican parrot,True,ricker,11,0.2,ogsrl,learned,hidden,4000,4000,0,160,116,25,7001,7001;7051;7101;7151;7201,20,4,50,5,96,0.5,8,256,25,256
134,phase2e_full_sigma01_02,safe,Puerto Rican parrot,True,ricker,11,0.2,bamcts,learned,hidden,4000,4000,0,160,116,25,7001,7001;7051;7101;7151;7201,20,4,50,5,96,0.5,8,256,25,256
135,phase2e_full_sigma01_02,safe,Puerto Rican parrot,True,ricker,11,0.2,ensemble_value_disagreement_pessimism,learned,hidden,4000,4000,0,160,116,25,7001,7001;7051;7101;7151;7201,20,4,50,5,96,0.5,8,256,25,256
136,phase2e_full_sigma01_02,safe,Puerto Rican parrot,True,allee,11,0.1,refplan,learned,hidden,4000,4000,0,160,116,25,7001,7001;7051;7101;7151;7201,20,4,50,5,96,0.5,8,256,25,256
137,phase2e_full_sigma01_02,safe,Puerto Rican parrot,True,allee,11,0.1,ogsrl,learned,hidden,4000,4000,0,160,116,25,7001,7001;7051;7101;7151;7201,20,4,50,5,96,0.5,8,256,25,256
138,phase2e_full_sigma01_02,safe,Puerto Rican parrot,True,allee,11,0.1,bamcts,learned,hidden,4000,4000,0,160,116,25,7001,7001;7051;7101;7151;7201,20,4,50,5,96,0.5,8,256,25,256
139,phase2e_full_sigma01_02,safe,Puerto Rican parrot,True,allee,11,0.1,ensemble_value_disagreement_pessimism,learned,hidden,4000,4000,0,160,116,25,7001,7001;7051;7101;7151;7201,20,4,50,5,96,0.5,8,256,25,256
140,phase2e_full_sigma01_02,safe,Puerto Rican parrot,True,allee,11,0.2,refplan,learned,hidden,4000,4000,0,160,116,25,7001,7001;7051;7101;7151;7201,20,4,50,5,96,0.5,8,256,25,256
141,phase2e_full_sigma01_02,safe,Puerto Rican parrot,True,allee,11,0.2,ogsrl,learned,hidden,4000,4000,0,160,116,25,7001,7001;7051;7101;7151;7201,20,4,50,5,96,0.5,8,256,25,256
142,phase2e_full_sigma01_02,safe,Puerto Rican parrot,True,allee,11,0.2,bamcts,learned,hidden,4000,4000,0,160,116,25,7001,7001;7051;7101;7151;7201,20,4,50,5,96,0.5,8,256,25,256
143,phase2e_full_sigma01_02,safe,Puerto Rican parrot,True,allee,11,0.2,ensemble_value_disagreement_pessimism,learned,hidden,4000,4000,0,160,116,25,7001,7001;7051;7101;7151;7201,20,4,50,5,96,0.5,8,256,25,256
144,phase2e_full_sigma01_02,safe,Puerto Rican parrot,True,theta,11,0.1,refplan,learned,hidden,4000,4000,0,160,116,25,7001,7001;7051;7101;7151;7201,20,4,50,5,96,0.5,8,256,25,256
145,phase2e_full_sigma01_02,safe,Puerto Rican parrot,True,theta,11,0.1,ogsrl,learned,hidden,4000,4000,0,160,116,25,7001,7001;7051;7101;7151;7201,20,4,50,5,96,0.5,8,256,25,256
146,phase2e_full_sigma01_02,safe,Puerto Rican parrot,True,theta,11,0.1,bamcts,learned,hidden,4000,4000,0,160,116,25,7001,7001;7051;7101;7151;7201,20,4,50,5,96,0.5,8,256,25,256
147,phase2e_full_sigma01_02,safe,Puerto Rican parrot,True,theta,11,0.1,ensemble_value_disagreement_pessimism,learned,hidden,4000,4000,0,160,116,25,7001,7001;7051;7101;7151;7201,20,4,50,5,96,0.5,8,256,25,256
148,phase2e_full_sigma01_02,safe,Puerto Rican parrot,True,theta,11,0.2,refplan,learned,hidden,4000,4000,0,160,116,25,7001,7001;7051;7101;7151;7201,20,4,50,5,96,0.5,8,256,25,256
149,phase2e_full_sigma01_02,safe,Puerto Rican parrot,True,theta,11,0.2,ogsrl,learned,hidden,4000,4000,0,160,116,25,7001,7001;7051;7101;7151;7201,20,4,50,5,96,0.5,8,256,25,256
150,phase2e_full_sigma01_02,safe,Puerto Rican parrot,True,theta,11,0.2,bamcts,learned,hidden,4000,4000,0,160,116,25,7001,7001;7051;7101;7151;7201,20,4,50,5,96,0.5,8,256,25,256
151,phase2e_full_sigma01_02,safe,Puerto Rican parrot,True,theta,11,0.2,ensemble_value_disagreement_pessimism,learned,hidden,4000,4000,0,160,116,25,7001,7001;7051;7101;7151;7201,20,4,50,5,96,0.5,8,256,25,256
152,phase2e_full_sigma01_02,safe,Puerto Rican parrot,True,regime,11,0.1,refplan,learned,hidden,4000,4000,0,160,116,25,7001,7001;7051;7101;7151;7201,20,4,50,5,96,0.5,8,256,25,256
153,phase2e_full_sigma01_02,safe,Puerto Rican parrot,True,regime,11,0.1,ogsrl,learned,hidden,4000,4000,0,160,116,25,7001,7001;7051;7101;7151;7201,20,4,50,5,96,0.5,8,256,25,256
154,phase2e_full_sigma01_02,safe,Puerto Rican parrot,True,regime,11,0.1,bamcts,learned,hidden,4000,4000,0,160,116,25,7001,7001;7051;7101;7151;7201,20,4,50,5,96,0.5,8,256,25,256
155,phase2e_full_sigma01_02,safe,Puerto Rican parrot,True,regime,11,0.1,ensemble_value_disagreement_pessimism,learned,hidden,4000,4000,0,160,116,25,7001,7001;7051;7101;7151;7201,20,4,50,5,96,0.5,8,256,25,256
156,phase2e_full_sigma01_02,safe,Puerto Rican parrot,True,regime,11,0.2,refplan,learned,hidden,4000,4000,0,160,116,25,7001,7001;7051;7101;7151;7201,20,4,50,5,96,0.5,8,256,25,256
157,phase2e_full_sigma01_02,safe,Puerto Rican parrot,True,regime,11,0.2,ogsrl,learned,hidden,4000,4000,0,160,116,25,7001,7001;7051;7101;7151;7201,20,4,50,5,96,0.5,8,256,25,256
158,phase2e_full_sigma01_02,safe,Puerto Rican parrot,True,regime,11,0.2,bamcts,learned,hidden,4000,4000,0,160,116,25,7001,7001;7051;7101;7151;7201,20,4,50,5,96,0.5,8,256,25,256
159,phase2e_full_sigma01_02,safe,Puerto Rican parrot,True,regime,11,0.2,ensemble_value_disagreement_pessimism,learned,hidden,4000,4000,0,160,116,25,7001,7001;7051;7101;7151;7201,20,4,50,5,96,0.5,8,256,25,256
160,phase2e_full_sigma01_02,safe,Crab-eating fox,True,ricker,11,0.1,refplan,learned,hidden,4000,4000,0,160,116,25,7001,7001;7051;7101;7151;7201,20,4,50,5,96,0.5,8,256,25,256
161,phase2e_full_sigma01_02,safe,Crab-eating fox,True,ricker,11,0.1,ogsrl,learned,hidden,4000,4000,0,160,116,25,7001,7001;7051;7101;7151;7201,20,4,50,5,96,0.5,8,256,25,256
162,phase2e_full_sigma01_02,safe,Crab-eating fox,True,ricker,11,0.1,bamcts,learned,hidden,4000,4000,0,160,116,25,7001,7001;7051;7101;7151;7201,20,4,50,5,96,0.5,8,256,25,256
163,phase2e_full_sigma01_02,safe,Crab-eating fox,True,ricker,11,0.1,ensemble_value_disagreement_pessimism,learned,hidden,4000,4000,0,160,116,25,7001,7001;7051;7101;7151;7201,20,4,50,5,96,0.5,8,256,25,256
164,phase2e_full_sigma01_02,safe,Crab-eating fox,True,ricker,11,0.2,refplan,learned,hidden,4000,4000,0,160,116,25,7001,7001;7051;7101;7151;7201,20,4,50,5,96,0.5,8,256,25,256
165,phase2e_full_sigma01_02,safe,Crab-eating fox,True,ricker,11,0.2,ogsrl,learned,hidden,4000,4000,0,160,116,25,7001,7001;7051;7101;7151;7201,20,4,50,5,96,0.5,8,256,25,256
166,phase2e_full_sigma01_02,safe,Crab-eating fox,True,ricker,11,0.2,bamcts,learned,hidden,4000,4000,0,160,116,25,7001,7001;7051;7101;7151;7201,20,4,50,5,96,0.5,8,256,25,256
167,phase2e_full_sigma01_02,safe,Crab-eating fox,True,ricker,11,0.2,ensemble_value_disagreement_pessimism,learned,hidden,4000,4000,0,160,116,25,7001,7001;7051;7101;7151;7201,20,4,50,5,96,0.5,8,256,25,256
168,phase2e_full_sigma01_02,safe,Crab-eating fox,True,allee,11,0.1,refplan,learned,hidden,4000,4000,0,160,116,25,7001,7001;7051;7101;7151;7201,20,4,50,5,96,0.5,8,256,25,256
169,phase2e_full_sigma01_02,safe,Crab-eating fox,True,allee,11,0.1,ogsrl,learned,hidden,4000,4000,0,160,116,25,7001,7001;7051;7101;7151;7201,20,4,50,5,96,0.5,8,256,25,256
170,phase2e_full_sigma01_02,safe,Crab-eating fox,True,allee,11,0.1,bamcts,learned,hidden,4000,4000,0,160,116,25,7001,7001;7051;7101;7151;7201,20,4,50,5,96,0.5,8,256,25,256
171,phase2e_full_sigma01_02,safe,Crab-eating fox,True,allee,11,0.1,ensemble_value_disagreement_pessimism,learned,hidden,4000,4000,0,160,116,25,7001,7001;7051;7101;7151;7201,20,4,50,5,96,0.5,8,256,25,256
172,phase2e_full_sigma01_02,safe,Crab-eating fox,True,allee,11,0.2,refplan,learned,hidden,4000,4000,0,160,116,25,7001,7001;7051;7101;7151;7201,20,4,50,5,96,0.5,8,256,25,256
173,phase2e_full_sigma01_02,safe,Crab-eating fox,True,allee,11,0.2,ogsrl,learned,hidden,4000,4000,0,160,116,25,7001,7001;7051;7101;7151;7201,20,4,50,5,96,0.5,8,256,25,256
174,phase2e_full_sigma01_02,safe,Crab-eating fox,True,allee,11,0.2,bamcts,learned,hidden,4000,4000,0,160,116,25,7001,7001;7051;7101;7151;7201,20,4,50,5,96,0.5,8,256,25,256
175,phase2e_full_sigma01_02,safe,Crab-eating fox,True,allee,11,0.2,ensemble_value_disagreement_pessimism,learned,hidden,4000,4000,0,160,116,25,7001,7001;7051;7101;7151;7201,20,4,50,5,96,0.5,8,256,25,256
176,phase2e_full_sigma01_02,safe,Crab-eating fox,True,theta,11,0.1,refplan,learned,hidden,4000,4000,0,160,116,25,7001,7001;7051;7101;7151;7201,20,4,50,5,96,0.5,8,256,25,256
177,phase2e_full_sigma01_02,safe,Crab-eating fox,True,theta,11,0.1,ogsrl,learned,hidden,4000,4000,0,160,116,25,7001,7001;7051;7101;7151;7201,20,4,50,5,96,0.5,8,256,25,256
178,phase2e_full_sigma01_02,safe,Crab-eating fox,True,theta,11,0.1,bamcts,learned,hidden,4000,4000,0,160,116,25,7001,7001;7051;7101;7151;7201,20,4,50,5,96,0.5,8,256,25,256
179,phase2e_full_sigma01_02,safe,Crab-eating fox,True,theta,11,0.1,ensemble_value_disagreement_pessimism,learned,hidden,4000,4000,0,160,116,25,7001,7001;7051;7101;7151;7201,20,4,50,5,96,0.5,8,256,25,256
180,phase2e_full_sigma01_02,safe,Crab-eating fox,True,theta,11,0.2,refplan,learned,hidden,4000,4000,0,160,116,25,7001,7001;7051;7101;7151;7201,20,4,50,5,96,0.5,8,256,25,256
181,phase2e_full_sigma01_02,safe,Crab-eating fox,True,theta,11,0.2,ogsrl,learned,hidden,4000,4000,0,160,116,25,7001,7001;7051;7101;7151;7201,20,4,50,5,96,0.5,8,256,25,256
182,phase2e_full_sigma01_02,safe,Crab-eating fox,True,theta,11,0.2,bamcts,learned,hidden,4000,4000,0,160,116,25,7001,7001;7051;7101;7151;7201,20,4,50,5,96,0.5,8,256,25,256
183,phase2e_full_sigma01_02,safe,Crab-eating fox,True,theta,11,0.2,ensemble_value_disagreement_pessimism,learned,hidden,4000,4000,0,160,116,25,7001,7001;7051;7101;7151;7201,20,4,50,5,96,0.5,8,256,25,256
184,phase2e_full_sigma01_02,safe,Crab-eating fox,True,regime,11,0.1,refplan,learned,hidden,4000,4000,0,160,116,25,7001,7001;7051;7101;7151;7201,20,4,50,5,96,0.5,8,256,25,256
185,phase2e_full_sigma01_02,safe,Crab-eating fox,True,regime,11,0.1,ogsrl,learned,hidden,4000,4000,0,160,116,25,7001,7001;7051;7101;7151;7201,20,4,50,5,96,0.5,8,256,25,256
186,phase2e_full_sigma01_02,safe,Crab-eating fox,True,regime,11,0.1,bamcts,learned,hidden,4000,4000,0,160,116,25,7001,7001;7051;7101;7151;7201,20,4,50,5,96,0.5,8,256,25,256
187,phase2e_full_sigma01_02,safe,Crab-eating fox,True,regime,11,0.1,ensemble_value_disagreement_pessimism,learned,hidden,4000,4000,0,160,116,25,7001,7001;7051;7101;7151;7201,20,4,50,5,96,0.5,8,256,25,256
